 7.63878437474869e+005	7.72896867191632e-003	8.21040614393439e-004	1.55592604378528e-002
 2.25829313251015e+006	4.09146135066986e-003	1.62676929603782e-003	6.48865518941832e-003
 3.84484418716096e+006	4.79666321300629e-003	2.49913694771263e-003	7.02562690429386e-003
 1.22990512717956e+007	4.36016337374779e-003	2.66326489522196e-003	5.44738217404708e-003
 2.01303645831794e+007	3.02456542616106e-003	2.27171366875412e-003	4.22367611522184e-003
 5.60957682051478e+007	2.09808560665598e-003	1.78962661934514e-003	2.57989606402955e-003
 9.36417086502755e+007	5.43008502438597e-004	3.88847226393213e-004	7.46325321638328e-004
 1.62602403752370e+008	9.00367664498868e-005	2.77568491878660e-005	1.54606062365072e-004
 2.82347920463440e+008	4.47252200701549e-005	4.60239008503412e-006	9.29462867549592e-005
