# z=3.0 UV-based Parsa+15
0 3 0.0870964 0.0288403 0.00206264 0.00192497 1
0 3 0.138038 0.030903 0.00221016 0.00206264 1
0 3 0.218776 0.0363078 0.00259671 0.00242339 1
0 3 0.380189 0.0245471 0.00236826 0.00215988 1
0 3 0.676083 0.0251189 0.00242342 0.00221019 1
0 3 1.20226 0.0169824 0.00207217 0.00184682 1
0 3 2.13796 0.0147911 0.00180479 0.00160852 1
0 3 3.80189 0.00870964 0.000410472 0.000391998 1
0 3 6.91831 0.00758578 0.000357507 0.000341416 1
0 3 12.3027 0.00501187 0.000236202 0.000225571 1
0 3 24.5471 0.00295121 0.000211068 0.000196981 1
0 3 39.8107 0.000933254 2.17383e-05 2.12435e-05 1
0 3 69.1831 0.000234423 1.67658e-05 1.56467e-05 1
0 3 123.027 4.57088e-05 9.24527e-06 7.68988e-06 1
0 3 223.872 6.0256e-06 2.29204e-06 1.66044e-06 1
# z=2.6 UV-based Alavi+16
0 2.6 11.662 0.2020 0.1216 0.0804 0.01
0 2.6 3.214 0.4714 0.1627 0.1235 0.01
0 2.6 0.881 0.9121 0.2113 0.1739 0.01
0 2.6 0.259 2.2186 0.2843 0.2843 0.01
0 2.6 0.938 4.0594 0.4957 0.4957 0.01
0 2.6 0.371 13.1310 1.7996 1.7996 0.01
0 2.6 0.015 39.1263 10.5453 8.4968 0.01
0 2.6 0.006 19.2142 25.3427 12.4122 0.01
